Login - 2018-10-08 6:35:17 PM: 0001
Login - 2018-10-08 6:39:14 PM: 0001
Added User - 2018-10-08 6:42:20 PM: New User Id: 0003,UserLevel: SALES_MANAGER,Added by: 0001
Added User - 2018-10-08 6:42:56 PM: New User Id: 0004,UserLevel: CONTROLLER,Added by: 0001
Login - 2018-10-08 7:10:12 PM: 0003
Login - 2018-10-08 7:10:35 PM: 0001
Added User - 2018-10-08 7:12:24 PM, New User Id: 0005,UserLevel: CLERK, Added by: 0001
Login - 2018-11-24 10:40:20 PM, User Id: KA01
Logout - 2018-11-24 10:42:51 PM, User Id: KA01
Login - 2018-11-24 10:43:07 PM, User Id: ZORE
Login - 2018-11-24 10:45:28 PM, User Id: ZORE
Login - 2018-11-24 11:22:44 PM, User Id: ZORE
Logout - 2018-11-24 11:25:27 PM, User Id: ZORE
Login - 2018-11-24 11:26:55 PM, User Id: KL03
Logout - 2018-11-24 11:27:03 PM, User Id: KL03
Login - 2018-11-24 11:27:08 PM, User Id: MB01
Logout - 2018-11-24 11:27:16 PM, User Id: MB01
Login - 2018-11-24 11:27:22 PM, User Id: KA01
Login - 2018-11-24 11:32:21 PM, User Id: KA01
Logout - 2018-11-24 11:33:53 PM, User Id: KA01
Login - 2018-11-24 11:34:01 PM, User Id: ZORE
Login - 2018-11-27 7:41:55 AM, User Id: ZORE
Login - 2018-11-27 7:42:33 AM, User Id: ZORE
Login - 2018-11-27 7:43:22 AM, User Id: ZORE
Login - 2018-11-27 7:45:55 AM, User Id: ZORE
Login - 2018-11-27 7:54:59 AM, User Id: KL03
Login - 2018-11-27 7:55:13 AM, User Id: ZORE
Login - 2018-11-27 7:57:32 AM, User Id: ZORE
Login - 2018-11-27 7:59:37 AM, User Id: ZORE
Login - 2018-11-27 8:24:01 AM, User Id: ZORE
Login - 2018-11-27 8:24:15 AM, User Id: KL03
Login - 2018-11-27 8:24:26 AM, User Id: MB01
Logout - 2018-11-27 8:28:55 AM, User Id: MB01
Login - 2018-11-27 8:28:59 AM, User Id: ZORE
Login - 2018-11-27 8:31:22 AM, User Id: MB01
Logout - 2018-11-27 8:32:51 AM, User Id: MB01
Login - 2018-11-27 8:32:57 AM, User Id: ZORE
Logout - 2018-11-27 8:33:26 AM, User Id: ZORE
Login - 2018-11-27 8:33:31 AM, User Id: MB01
Logout - 2018-11-27 8:34:42 AM, User Id: MB01
Login - 2018-11-27 8:34:48 AM, User Id: ZORE
Login - 2018-11-27 8:42:11 AM, User Id: MB01
Logout - 2018-11-27 8:47:27 AM, User Id: MB01
Login - 2018-11-27 8:47:36 AM, User Id: ZORE
Login - 2018-11-27 8:54:04 AM, User Id: MB01
Login - 2018-11-27 9:02:21 AM, User Id: ZORE
Logout - 2018-11-27 9:02:30 AM, User Id: ZORE
Login - 2018-11-27 9:02:37 AM, User Id: MB01
Login - 2018-11-27 9:12:15 AM, User Id: MB01
Logout - 2018-11-27 9:14:37 AM, User Id: MB01
Login - 2018-11-27 9:14:41 AM, User Id: ZORE
Login - 2018-11-27 9:19:55 AM, User Id: ZORE
Logout - 2018-11-27 9:20:09 AM, User Id: ZORE
Login - 2018-11-27 9:20:15 AM, User Id: MB01
Logout - 2018-11-27 9:22:35 AM, User Id: MB01
Login - 2018-11-27 9:22:42 AM, User Id: ZORE
Login - 2018-11-27 9:23:23 AM, User Id: ZORE
Logout - 2018-11-27 9:23:38 AM, User Id: ZORE
Login - 2018-11-27 9:23:41 AM, User Id: MB01
Login - 2018-11-27 10:36:38 AM, User Id: MB01
Login - 2018-11-27 8:36:15 PM, User Id: MB01
Login - 2018-11-27 8:38:07 PM, User Id: MB01
Logout - 2018-11-27 8:38:41 PM, User Id: MB01
Login - 2018-11-27 8:38:48 PM, User Id: MB01
Login - 2018-11-27 8:39:15 PM, User Id: MB01
Login - 2018-11-27 8:43:28 PM, User Id: KL03
Logout - 2018-11-27 8:43:36 PM, User Id: KL03
Login - 2018-11-27 8:44:03 PM, User Id: KA01
Logout - 2018-11-27 8:44:39 PM, User Id: KA01
Login - 2018-11-27 8:44:48 PM, User Id: MB01
Login - 2018-11-27 8:47:06 PM, User Id: MB01
Login - 2018-11-27 8:59:42 PM, User Id: KL03
User Removed- 2018-11-27 9:11:53 PM, Removed User Id: ZORE, Removed by: KL03
Added User - 2018-11-27 9:12:28 PM, New User Id: HBrown,UserLevel: MIS_MANAGER, Added by: KL03
Added User - 2018-11-27 9:12:52 PM, New User Id: TMoore,UserLevel: SALES_MANAGER, Added by: KL03
Added User - 2018-11-27 9:13:22 PM, New User Id: PWang,UserLevel: CONTROLLER, Added by: KL03
Added User - 2018-11-27 9:15:37 PM, New User Id: MBrown,UserLevel: CLERK, Added by: KL03
Added User - 2018-11-27 9:15:54 PM, New User Id: JBouchard,UserLevel: CLERK, Added by: KL03
User Removed- 2018-11-27 9:16:39 PM, Removed User Id: MB01, Removed by: KL03
User Removed- 2018-11-27 9:16:48 PM, Removed User Id: KA01, Removed by: KL03
Logout - 2018-11-27 9:18:24 PM, User Id: KL03
Login - 2018-11-27 9:18:30 PM, User Id: HBrown
Logout - 2018-11-27 9:18:34 PM, User Id: HBrown
Login - 2018-11-27 9:18:44 PM, User Id: TMoore
Logout - 2018-11-27 9:18:50 PM, User Id: TMoore
Login - 2018-11-27 9:18:59 PM, User Id: PWang
Logout - 2018-11-27 9:19:09 PM, User Id: PWang
Login - 2018-11-27 9:19:20 PM, User Id: MBrown
Logout - 2018-11-27 9:19:26 PM, User Id: MBrown
Login - 2018-11-27 9:19:32 PM, User Id: JBouchard
Logout - 2018-11-27 9:19:48 PM, User Id: JBouchard
Login - 2018-11-27 9:19:59 PM, User Id: PWang
Login - 2018-11-27 9:33:47 PM, User Id: PWang
Logout - 2018-11-27 9:36:11 PM, User Id: PWang
Login - 2018-11-27 9:45:05 PM, User Id: HBrown
Login - 2018-11-27 9:46:07 PM, User Id: HBrown
Login - 2018-11-27 9:47:02 PM, User Id: HBrown
Logout - 2018-11-27 9:47:19 PM, User Id: HBrown
Login - 2018-11-27 9:48:15 PM, User Id: HBrown
Login - 2018-11-27 9:56:11 PM, User Id: HBrown
Login - 2018-11-27 9:57:49 PM, User Id: HBrown
Login - 2018-11-27 10:08:55 PM, User Id: HBrown
Login - 2018-11-27 10:09:57 PM, User Id: HBrown
Login - 2018-11-27 10:11:02 PM, User Id: HBrown
Login - 2018-11-27 10:11:50 PM, User Id: HBrown
Login - 2018-11-27 10:28:52 PM, User Id: PWang
Logout - 2018-11-27 10:30:05 PM, User Id: PWang
Login - 2018-11-27 10:30:09 PM, User Id: MBrown
Logout - 2018-11-27 10:30:54 PM, User Id: MBrown
Login - 2018-11-27 10:30:58 PM, User Id: TMoore
Login - 2018-11-27 10:42:40 PM, User Id: HBrown
Login - 2018-11-27 10:45:15 PM, User Id: HBrown
Login - 2018-11-27 10:45:52 PM, User Id: HBrown
Logout - 2018-11-27 10:45:58 PM, User Id: HBrown
Login - 2018-11-27 10:52:26 PM, User Id: HBrown
Logout - 2018-11-27 10:52:32 PM, User Id: HBrown
Login - 2018-11-28 7:57:07 AM, User Id: HBrown
Added User - 2018-11-28 7:57:54 AM, New User Id: MrVen,UserLevel: SALES_MANAGER, Added by: HBrown
Logout - 2018-11-28 7:58:01 AM, User Id: HBrown
Login - 2018-11-28 7:58:07 AM, User Id: HBrown
User Removed- 2018-11-28 7:58:31 AM, Removed User Id: MrVen, Removed by: HBrown
Logout - 2018-11-28 7:58:45 AM, User Id: HBrown
Login - 2018-11-28 8:07:39 AM, User Id: HBrown
Added User - 2018-11-28 8:08:24 AM, New User Id: MrSw,UserLevel: CONTROLLER, Added by: HBrown
Logout - 2018-11-28 8:08:37 AM, User Id: HBrown
Login - 2018-11-28 8:08:41 AM, User Id: MrSw
Logout - 2018-11-28 8:08:46 AM, User Id: MrSw
Login - 2018-11-28 8:08:51 AM, User Id: HBrown
Login - 2018-11-28 8:11:47 AM, User Id: MrSw
Logout - 2018-11-28 8:11:50 AM, User Id: MrSw
Login - 2018-11-28 8:11:56 AM, User Id: HBrown
User Removed- 2018-11-28 8:13:49 AM, Removed User Id: MrSw, Removed by: HBrown
Login - 2018-11-29 7:26:04 PM, User Id: HBrown
Added User - 2018-11-29 7:26:25 PM, New User Id: MSw,UserLevel: SALES_MANAGER, Added by: HBrown
Login - 2018-11-29 7:26:50 PM, User Id: MSw
Logout - 2018-11-29 7:26:56 PM, User Id: MSw
Login - 2018-11-29 7:27:02 PM, User Id: HBrown
Login - 2018-11-29 7:37:09 PM, User Id: MSw
Logout - 2018-11-29 7:37:21 PM, User Id: MSw
Login - 2018-11-29 7:37:26 PM, User Id: HBrown
Password Reset- 2018-11-29 7:37:39 PM,User Id: MSw,Reset by: HBrown
Logout - 2018-11-29 7:37:48 PM, User Id: HBrown
Login - 2018-11-29 7:37:54 PM, User Id: MSw
Login - 2018-11-29 8:01:01 PM, User Id: HBrown
Logout - 2018-11-29 8:01:12 PM, User Id: HBrown
Login - 2018-11-29 8:01:33 PM, User Id: MBrown
Logout - 2018-11-29 8:01:48 PM, User Id: MBrown
Login - 2018-11-29 8:01:55 PM, User Id: TMoore
Logout - 2018-11-29 8:05:52 PM, User Id: TMoore
Login - 2018-11-29 8:07:35 PM, User Id: TMoore
Logout - 2018-11-29 8:08:29 PM, User Id: TMoore
Login - 2018-11-29 8:08:42 PM, User Id: MBrown
Login - 2018-11-29 8:12:24 PM, User Id: MBrown
Login - 2018-11-29 8:14:27 PM, User Id: PWang
Login - 2018-11-29 9:11:11 PM, User Id: HBrown
Login - 2018-12-02 1:02:44 AM, User Id: HBrown
Login - 2018-12-02 1:04:21 AM, User Id: HBrown
Login - 2018-12-02 7:44:05 PM, User Id: HBrown
User Removed- 2018-12-02 7:44:27 PM, Removed User Id: MSw, Removed by: HBrown
Logout - 2018-12-02 7:45:12 PM, User Id: HBrown
Login - 2018-12-02 7:45:21 PM, User Id: MBrown
Login - 2018-12-03 12:42:46 PM, User Id: HBrown
Logout - 2018-12-03 12:52:39 PM, User Id: HBrown
Login - 2018-12-03 12:52:54 PM, User Id: TMoore
Logout - 2018-12-03 12:57:52 PM, User Id: TMoore
Login - 2018-12-03 12:59:35 PM, User Id: PWang
Logout - 2018-12-03 1:02:56 PM, User Id: PWang
Login - 2018-12-03 1:03:12 PM, User Id: JBouchard
Login - 2018-12-04 9:22:34 PM, User Id: MBrown
Login - 2018-12-04 9:42:26 PM, User Id: HBrown
Logout - 2018-12-04 9:42:33 PM, User Id: HBrown
Login - 2018-12-06 8:36:34 AM, User Id: HBrown
Logout - 2018-12-06 8:39:06 AM, User Id: HBrown
Login - 2018-12-06 8:39:13 AM, User Id: TMoore
Logout - 2018-12-06 8:40:47 AM, User Id: TMoore
Login - 2018-12-06 8:40:59 AM, User Id: PWang
Logout - 2018-12-06 8:42:21 AM, User Id: PWang
Login - 2018-12-06 8:42:30 AM, User Id: MBrown
Logout - 2018-12-06 8:45:04 AM, User Id: MBrown
Login - 2018-12-06 8:53:30 AM, User Id: MBrown
